Unnamed: 0,Unnamed: 0.1,id,created_at,original_text,clean_text,retweet_count,hashtags,mentions,original_author,lda_cluster
1824,1824,1166457841563176961,2019-08-27 21:09:55+00:00,Today I proudly joined the @GigWorkersRise community in protesting for union rights because a gig is a job and a worker is a worker—and it’s past time to guarantee workplace protections and #UnionsForAll.,today proudly join @GigWorkersRise community protest union right worker worker past time guarantee workplace protection UnionsForAll,331,#UnionsForAll,@GigWorkersRise,PeteButtigieg,1
1825,1825,1166159576615571456,2019-08-27 01:24:43+00:00,Good. Drug manufacturers fueled our nation’s opioid crisis for profit—and we must hold them accountable.,good drug manufacturer fuel nation opioid crisis profit hold accountable,815,<UNK>,<UNK>,PeteButtigieg,1
1826,1826,1166117727473471488,2019-08-26 22:38:26+00:00,Happy #InternationalDogDay!,happy internationaldogday,748,#InternationalDogDay,<UNK>,PeteButtigieg,5
1827,1827,1166093931110707202,2019-08-26 21:03:52+00:00,We can't solve the urgent global challenges of our time without American leadership—and America can't lead when America doesn't show up.,solve urgent global challenge time american leadership America lead America,3250,<UNK>,<UNK>,PeteButtigieg,6
1828,1828,1166091257829048320,2019-08-26 20:53:15+00:00,"In 2019, paychecks should be equal, seats at the table should be balanced, health care decisions should be personal, and every vote should count. Equality can't wait, and every day should be #WomensEqualityDay.",2019 paycheck equal seat table balance health care decision personal vote count equality wait womensequalityday,1194,#WomensEqualityDay,<UNK>,PeteButtigieg,6
1829,1829,1165759015890145280,2019-08-25 22:53:02+00:00,"A year ago today we lost Senator John McCain. A Navy war hero, a statesman, and a patriot, he understood that the American project is bigger than any one person or party—and his legacy calls on each of us to protect it for future generations.",year today lose Senator John McCain Navy hero statesman patriot understand american project big person party legacy call protect future generation,4161,<UNK>,<UNK>,PeteButtigieg,0
1830,1830,1165380384730865666,2019-08-24 21:48:30+00:00,My kind of ride.,kind ride,829,<UNK>,<UNK>,PeteButtigieg,2
1831,1831,1165075635787784192,2019-08-24 01:37:32+00:00,Today I asked Granite Staters to raise their hands if they or someone they know have been touched by our nation's mental health care and addiction crisis. I saw a room full of hands. We can no longer wait to act—that's why I just released a plan to meet this urgent crisis.,today ask Granite Staters raise hand know touch nation mental health care addiction crisis room hand longer wait release plan meet urgent crisis,1162,<UNK>,<UNK>,PeteButtigieg,6
1832,1832,1165055775968047105,2019-08-24 00:18:37+00:00,"Freedom means living free of discrimination because of who you are or whom you love. By arguing to legalize discrimination against LGBTQ+ Americans, this administration put themselves on the wrong side of history—and our values. As president, I'll sign the Equality Act into law.",freedom mean live free discrimination love argue legalize discrimination LGBTQ+ Americans administration wrong history value president sign Equality,2118,<UNK>,<UNK>,PeteButtigieg,0
1833,1833,1165010827335864322,2019-08-23 21:20:00+00:00,"At this critical time in our nation's history, I'm grateful for good people who put their hand up and offer to serve. Congratulations on your announcement @Hickenlooper—and thank you for your continued leadership.",critical time nation history grateful good people hand offer serve congratulation announcement @hickenlooper thank continue leadership,439,<UNK>,@Hickenlooper,PeteButtigieg,0
1834,1834,1164993925834321920,2019-08-23 20:12:51+00:00,".@SethMoulton is a patriot who defended our nation and our values as a Marine and as a Congressman. He understands the urgency of this moment, and I'm grateful for his voice and for his service.",.@SethMoulton patriot defend nation value Marine Congressman understand urgency moment grateful voice service,698,<UNK>,@sethmoulton,PeteButtigieg,0
1835,1835,1164956523858149376,2019-08-23 17:44:13+00:00,"We're in the midst of a devastating opioid epidemic that is harming communities across the country. In a few moments, I'll be speaking live from Manchester, NH to unveil my new plan to tackle the crisis head on and reduce deaths of despair by 1 million.",midst devastating opioid epidemic harm community country moment speak live Manchester unveil plan tackle crisis head reduce death despair million,405,<UNK>,<UNK>,PeteButtigieg,1
1836,1836,1164934019047444480,2019-08-23 16:14:48+00:00,"Young people are in the throes of America’s mental health crisis, and it’s not hard to understand why. But young people also have the power to address it, and now is the time. We can’t wait any longer.",young people throe America mental health crisis hard understand young people power address time wait long,392,<UNK>,<UNK>,PeteButtigieg,6
1837,1837,1164912475415941120,2019-08-23 14:49:11+00:00,"For too long, the Black community has been disproportionately impacted by America’s mental health care crisis. Now is the time to pursue transformative policies and save lives. We can’t wait any longer.",long black community disproportionately impact America mental health care crisis time pursue transformative policy save life wait long,454,<UNK>,<UNK>,PeteButtigieg,0
1838,1838,1164865224006127616,2019-08-23 11:41:26+00:00,"America’s addiction and mental health care crisis has been building for decades—due to decades of neglect by political leaders in Washington. Today, I’m proposing a new approach that tackles this crisis with the urgency and care it deserves.",America addiction mental health care crisis build decade decade neglect political leader Washington today propose approach tackle crisis urgency care deserve,1506,<UNK>,<UNK>,PeteButtigieg,1
1839,1839,1164849604069855232,2019-08-23 10:39:22+00:00,"Our country is in the midst of a mental health and addiction crisis, worsened by decades of stigma and political neglect. I’ll bring a new approach, rooted in commitment and community, to tackle this crisis with the urgency it deserves.",country midst mental health addiction crisis worsen decade stigma political neglect bring approach root commitment community tackle crisis urgency deserve,722,<UNK>,<UNK>,PeteButtigieg,6
1840,1840,1164664961341251586,2019-08-22 22:25:39+00:00,Fires like the one raging in the Amazon are a reminder not only of the urgency to act on climate change but also of the failure of our politics to meet the great challenges of our time. Politicians can no longer fiddle while the world burns. The time to act is now.,fire like rage Amazon reminder urgency climate change failure politic meet great challenge time politician long fiddle world burn time,2006,<UNK>,<UNK>,PeteButtigieg,2
1841,1841,1164653803796422656,2019-08-22 21:41:19+00:00,"This Black Women's Equal Pay Day, let's act on bold, real solutions to close the gap, like passing the Paycheck Fairness Act and investing in Black women entrepreneurs. Because we can only move forward toward a brighter, better America with justice and fairness for all.",Black Women Equal bold real solution close like pass Paycheck Fairness invest black woman entrepreneur forward bright well America justice fairness,480,<UNK>,<UNK>,PeteButtigieg,0
1842,1842,1164653801737007104,2019-08-22 21:41:19+00:00,"Black women earn just 61 cents for every dollar earned by white men. That means a Black woman doing the same job as her white male counterpart in 2018 wouldn't have caught up until now. This gap is the result of centuries of systemic racism, gender discrimination, and exclusion.",black woman earn cent dollar earn white mean black woman white male counterpart 2018 catch result century systemic racism gender discrimination exclusion,1779,<UNK>,<UNK>,PeteButtigieg,0
1843,1843,1164586514522808321,2019-08-22 17:13:56+00:00,"It’s time to end the stigma associated with reproductive freedom. That begins by sharing stories, especially when they are difficult. Thank you to all those, including the @NARAL members I met yesterday, who’ve summoned the courage to share theirs.",time stigma associate reproductive freedom begin share story especially difficult thank include @NARAL member yesterday summon courage share -PRON-,815,<UNK>,@NARAL,PeteButtigieg,0
1844,1844,1164576713558429701,2019-08-22 16:34:59+00:00,A 30-minute phone call with the @NRA was all it took to remind this president who’s in charge. Apparently they have him by the...base. And that puts American lives at risk.,30-minute phone @NRA take remind president charge apparently base put american life risk,3335,<UNK>,@NRA,PeteButtigieg,3
1845,1845,1164366365769248768,2019-08-22 02:39:09+00:00,"At a moment when we have such a sustained assault on reproductive freedom, I believe it is vital that Democrats be vocal in standing up for women—and that men running for president be twice as vocal about this issue at this time.",moment sustained assault reproductive freedom believe vital Democrats vocal stand woman run president twice vocal issue time,1500,<UNK>,<UNK>,PeteButtigieg,0
1846,1846,1164360056412020736,2019-08-22 02:14:04+00:00,"We’re facing a climate crisis, and we must summon the courage to confront it before it’s too late. Thank you, Governor Inslee, for demanding that America meet the urgency of the moment.",face climate crisis summon courage confront late thank Governor Inslee demand America meet urgency moment,1686,<UNK>,<UNK>,PeteButtigieg,6
1847,1847,1164343669765345281,2019-08-22 01:08:57+00:00,"Politics is about who you fight for and whose lives you want to make better. Trump would raise costs for drivers, hurt farmers, and undermine the livelihood of auto workers—all to give Big Oil and their executives a windfall. That’s all you need to know.",politics fight life want well Trump raise cost driver hurt farmer undermine livelihood auto worker executive windfall need know,755,<UNK>,<UNK>,PeteButtigieg,1
